,Clusters,RTs,Total_tweets,CumRT
0,2,52,100,52
1,2,55,200,107
2,2,48,300,155
3,3,48,400,203
4,2,54,500,257
5,2,47,600,304
6,2,46,700,350
7,3,51,800,401
8,3,53,900,454
9,2,49,1000,503
10,2,56,1100,559
11,2,42,1200,601
12,2,48,1300,649
13,2,45,1400,694
14,3,47,1500,741
15,3,54,1600,795
16,2,39,1700,834
17,2,56,1800,890
18,2,44,1900,934
19,2,54,2000,988
20,4,58,2100,1046
21,2,46,2200,1092
22,3,54,2300,1146
23,3,48,2400,1194
24,2,52,2500,1246
25,2,50,2600,1296
26,2,48,2700,1344
27,2,63,2800,1407
28,3,57,2900,1464
29,2,51,3000,1515
30,2,55,3100,1570
31,2,46,3200,1616
32,2,52,3300,1668
33,4,55,3400,1723
34,2,52,3500,1775
35,3,50,3600,1825
36,3,43,3700,1868
37,2,37,3800,1905
38,3,53,3900,1958
39,3,54,4000,2012
40,2,58,4100,2070
41,2,49,4200,2119
42,2,45,4300,2164
43,2,49,4400,2213
44,5,54,4500,2267
45,3,46,4600,2313
46,2,46,4700,2359
47,4,48,4800,2407
48,2,54,4900,2461
49,2,48,5000,2509
50,3,52,5100,2561
51,2,48,5200,2609
52,2,55,5300,2664
53,2,45,5400,2709
54,3,48,5500,2757
55,2,43,5600,2800
56,2,46,5700,2846
57,3,52,5800,2898
58,4,52,5900,2950
59,2,53,6000,3003
60,2,48,6100,3051
61,2,46,6200,3097
62,2,45,6300,3142
63,3,42,6400,3184
64,2,48,6500,3232
65,3,51,6600,3283
66,2,49,6700,3332
67,2,46,6800,3378
68,3,47,6900,3425
69,2,32,7000,3457
70,3,51,7100,3508
71,3,49,7200,3557
72,7,50,7300,3607
73,4,41,7400,3648
74,3,51,7500,3699
75,3,49,7600,3748
76,4,51,7700,3799
77,4,53,7800,3852
78,2,43,7900,3895
79,2,58,8000,3953
80,2,54,8100,4007
81,4,47,8200,4054
82,2,52,8300,4106
83,2,46,8400,4152
84,7,45,8500,4197
85,2,46,8600,4243
86,4,48,8700,4291
87,4,51,8800,4342
88,2,47,8900,4389
89,4,43,9000,4432
90,2,46,9100,4478
91,3,39,9200,4517
92,4,41,9300,4558
93,3,46,9400,4604
94,2,37,9500,4641
95,2,39,9600,4680
96,5,43,9700,4723
97,2,41,9800,4764
98,2,49,9900,4813
99,3,41,10000,4854
100,3,47,10100,4901
101,4,52,10200,4953
102,2,44,10300,4997
103,5,51,10400,5048
104,3,58,10500,5106
105,3,45,10600,5151
106,3,61,10700,5212
107,3,50,10800,5262
108,2,39,10900,5301
109,3,44,11000,5345
110,4,54,11100,5399
111,6,48,11200,5447
112,2,47,11300,5494
113,5,46,11400,5540
114,2,55,11500,5595
115,4,43,11600,5638
116,5,48,11700,5686
117,2,45,11800,5731
118,2,35,11900,5766
119,2,46,12000,5812
120,2,44,12100,5856
121,3,41,12200,5897
122,2,46,12300,5943
123,6,45,12400,5988
124,3,49,12500,6037
125,5,41,12600,6078
126,4,60,12700,6138
127,3,47,12800,6185
128,6,49,12900,6234
129,5,45,13000,6279
130,2,37,13100,6316
131,2,48,13200,6364
132,3,48,13300,6412
133,2,48,13400,6460
134,3,52,13500,6512
135,2,57,13600,6569
136,4,52,13700,6621
137,2,51,13800,6672
138,2,44,13900,6716
139,4,37,14000,6753
140,3,46,14100,6799
141,2,53,14200,6852
142,3,48,14300,6900
143,5,53,14400,6953
144,2,59,14500,7012
145,2,60,14600,7072
146,4,50,14700,7122
147,2,59,14800,7181
148,2,49,14900,7230
149,4,45,15000,7275
150,3,55,15100,7330
151,3,51,15200,7381
152,4,43,15300,7424
153,2,53,15400,7477
154,2,52,15500,7529
155,2,44,15600,7573
156,2,52,15700,7625
157,6,46,15800,7671
158,6,54,15900,7725
159,2,45,16000,7770
160,2,47,16100,7817
161,3,57,16200,7874
162,3,51,16300,7925
163,2,40,16400,7965
164,2,57,16500,8022
165,2,56,16600,8078
166,2,56,16700,8134
167,2,55,16800,8189
168,2,54,16900,8243
169,4,67,17000,8310
170,3,48,17100,8358
171,2,57,17200,8415
172,2,53,17300,8468
173,2,45,17400,8513
174,3,45,17500,8558
175,2,59,17600,8617
176,3,61,17700,8678
177,3,51,17800,8729
178,2,53,17900,8782
179,2,57,18000,8839
180,4,52,18100,8891
181,3,53,18200,8944
182,2,53,18300,8997
183,2,57,18400,9054
184,2,59,18500,9113
185,3,60,18600,9173
186,2,70,18700,9243
187,2,55,18800,9298
188,3,57,18900,9355
189,3,62,19000,9417
190,2,65,19100,9482
191,2,54,19200,9536
192,2,57,19300,9593
193,3,67,19400,9660
194,2,56,19500,9716
195,2,54,19600,9770
196,2,60,19700,9830
197,2,64,19800,9894
198,4,58,19900,9952
199,4,60,20000,10012
200,3,62,20100,10074
201,2,59,20200,10133
202,2,48,20300,10181
203,3,51,20400,10232
204,2,57,20500,10289
205,3,61,20600,10350
206,3,58,20700,10408
207,2,58,20800,10466
208,5,54,20900,10520
209,4,63,21000,10583
210,2,55,21100,10638
211,3,52,21200,10690
212,2,64,21300,10754
213,3,55,21400,10809
214,2,64,21500,10873
215,2,59,21600,10932
216,3,53,21700,10985
217,2,52,21800,11037
218,3,49,21900,11086
219,2,59,22000,11145
220,4,58,22100,11203
221,2,56,22200,11259
222,5,55,22300,11314
223,3,62,22400,11376
224,2,62,22500,11438
225,4,59,22600,11497
226,2,64,22700,11561
227,4,65,22800,11626
228,2,66,22900,11692
229,4,60,23000,11752
230,2,70,23100,11822
231,6,63,23200,11885
232,3,59,23300,11944
233,2,62,23400,12006
234,2,61,23500,12067
235,2,61,23600,12128
236,2,64,23700,12192
237,6,65,23800,12257
238,2,67,23900,12324
239,2,55,24000,12379
240,2,62,24100,12441
241,5,60,24200,12501
242,2,61,24300,12562
243,2,63,24400,12625
244,2,54,24500,12679
245,3,56,24600,12735
246,2,64,24700,12799
247,3,62,24800,12861
248,2,50,24900,12911
249,2,61,25000,12972
250,4,61,25100,13033
251,2,55,25200,13088
252,4,55,25300,13143
253,2,50,25400,13193
254,4,54,25500,13247
255,2,53,25600,13300
256,2,50,25700,13350
257,2,49,25800,13399
258,3,47,25900,13446
259,7,55,26000,13501
260,3,53,26100,13554
261,3,48,26200,13602
262,2,51,26300,13653
263,2,42,26400,13695
264,4,46,26500,13741
265,3,51,26600,13792
266,2,50,26700,13842
267,2,57,26800,13899
268,4,52,26900,13951
269,2,55,27000,14006
270,2,57,27100,14063
271,3,62,27200,14125
272,3,45,27300,14170
273,3,53,27400,14223
274,3,46,27500,14269
275,4,54,27600,14323
276,5,59,27700,14382
277,3,50,27800,14432
278,2,51,27900,14483
279,5,54,28000,14537
280,3,53,28100,14590
281,4,70,28200,14660
282,2,57,28300,14717
283,6,50,28400,14767
284,5,62,28500,14829
285,2,60,28600,14889
286,3,58,28700,14947
287,4,57,28800,15004
288,6,66,28900,15070
289,3,69,29000,15139
290,6,66,29100,15205
291,3,66,29200,15271
292,2,61,29300,15332
293,3,55,29400,15387
294,2,63,29500,15450
295,2,62,29600,15512
296,2,60,29700,15572
297,3,71,29800,15643
298,4,61,29900,15704
299,3,54,30000,15758
300,2,58,30100,15816
301,3,56,30200,15872
302,3,61,30300,15933
303,3,62,30400,15995
304,2,63,30500,16058
305,3,65,30600,16123
306,2,55,30700,16178
307,2,61,30800,16239
308,2,60,30900,16299
309,2,67,31000,16366
310,2,60,31100,16426
311,2,60,31200,16486
312,2,58,31300,16544
313,2,55,31400,16599
314,3,54,31500,16653
315,2,60,31600,16713
316,2,67,31700,16780
317,2,52,31800,16832
318,2,57,31900,16889
319,2,63,32000,16952
320,4,62,32100,17014
321,3,58,32200,17072
322,2,57,32300,17129
323,2,58,32400,17187
324,2,68,32500,17255
325,2,51,32600,17306
326,2,57,32700,17363
327,2,57,32800,17420
328,3,51,32900,17471
329,2,47,33000,17518
330,4,54,33100,17572
331,3,47,33200,17619
332,2,55,33300,17674
333,2,56,33400,17730
334,2,49,33500,17779
335,4,51,33600,17830
336,4,53,33700,17883
337,2,56,33800,17939
338,3,53,33900,17992
339,3,58,34000,18050
340,3,55,34100,18105
341,3,58,34200,18163
342,2,60,34300,18223
343,2,48,34400,18271
344,5,59,34500,18330
345,6,56,34600,18386
346,2,60,34700,18446
347,3,57,34800,18503
348,2,52,34900,18555
349,3,53,35000,18608
350,4,49,35100,18657
351,2,56,35200,18713
352,2,44,35300,18757
353,3,48,35400,18805
354,2,47,35500,18852
355,2,56,35600,18908
356,3,58,35700,18966
357,3,56,35800,19022
358,2,57,35900,19079
359,2,54,36000,19133
360,2,62,36100,19195
361,2,55,36200,19250
362,2,60,36300,19310
363,3,64,36400,19374
364,5,62,36500,19436
365,2,54,36600,19490
366,3,58,36700,19548
367,2,71,36800,19619
368,2,56,36900,19675
369,2,50,37000,19725
370,3,52,37100,19777
371,3,60,37200,19837
372,2,51,37300,19888
373,2,64,37400,19952
374,2,60,37500,20012
375,2,63,37600,20075
376,2,52,37700,20127
377,2,59,37800,20186
378,6,59,37900,20245
379,2,61,38000,20306
380,2,67,38100,20373
381,2,64,38200,20437
382,2,57,38300,20494
383,4,67,38400,20561
384,2,56,38500,20617
385,2,74,38600,20691
386,2,70,38700,20761
387,2,69,38800,20830
388,4,62,38900,20892
389,4,71,39000,20963
390,2,68,39100,21031
391,3,67,39200,21098
392,2,67,39300,21165
393,2,71,39400,21236
394,2,60,39500,21296
395,2,65,39600,21361
396,4,59,39700,21420
397,2,64,39800,21484
398,3,49,39900,21533
399,4,55,40000,21588
400,2,59,40100,21647
401,2,62,40200,21709
402,3,57,40300,21766
403,3,56,40400,21822
404,3,60,40500,21882
405,3,57,40600,21939
406,3,58,40700,21997
407,2,58,40800,22055
408,3,73,40900,22128
409,4,59,41000,22187
410,6,51,41100,22238
411,2,50,41200,22288
412,2,55,41300,22343
413,2,48,41400,22391
414,3,61,41500,22452
415,2,65,41600,22517
416,4,57,41700,22574
417,7,51,41800,22625
418,2,61,41900,22686
419,2,65,42000,22751
420,4,60,42100,22811
421,2,62,42200,22873
422,3,76,42300,22949
423,4,59,42400,23008
424,2,50,42500,23058
425,5,53,42600,23111
426,6,56,42700,23167
427,4,58,42800,23225
428,6,63,42900,23288
429,2,53,43000,23341
430,2,57,43100,23398
431,7,53,43200,23451
432,5,55,43300,23506
433,4,50,43400,23556
434,2,51,43500,23607
435,3,49,43600,23656
436,6,61,43700,23717
437,5,48,43800,23765
438,4,56,43900,23821
439,4,49,44000,23870
440,3,44,44100,23914
441,3,48,44200,23962
442,5,39,44300,24001
443,3,51,44400,24052
444,5,38,44500,24090
445,2,46,44600,24136
446,4,44,44700,24180
447,4,51,44800,24231
448,4,57,44900,24288
449,4,51,45000,24339
450,2,50,45100,24389
451,2,54,45200,24443
452,5,67,45300,24510
453,2,56,45400,24566
454,2,58,45500,24624
455,2,48,45600,24672
456,2,50,45700,24722
457,3,59,45800,24781
458,2,56,45900,24837
459,3,63,46000,24900
460,2,60,46100,24960
461,2,59,46200,25019
462,3,64,46300,25083
463,3,54,46400,25137
464,5,57,46500,25194
465,3,59,46600,25253
466,3,60,46700,25313
467,5,62,46800,25375
468,3,63,46900,25438
469,2,66,47000,25504
470,3,54,47100,25558
471,3,63,47200,25621
472,2,72,47300,25693
473,3,60,47400,25753
474,4,59,47500,25812
475,3,54,47600,25866
476,4,68,47700,25934
477,2,56,47800,25990
478,2,52,47900,26042
479,2,59,48000,26101
480,2,66,48100,26167
481,3,58,48200,26225
482,6,59,48300,26284
483,3,67,48400,26351
484,3,68,48500,26419
485,7,63,48600,26482
486,5,71,48700,26553
487,5,60,48800,26613
488,3,72,48900,26685
489,5,68,49000,26753
490,3,72,49100,26825
491,3,65,49200,26890
492,3,61,49300,26951
493,3,66,49400,27017
494,3,58,49500,27075
495,3,70,49600,27145
496,3,64,49700,27209
497,3,69,49800,27278
498,5,56,49900,27334
499,4,66,50000,27400
500,2,69,50100,27469
501,3,71,50200,27540
502,4,68,50300,27608
503,2,62,50400,27670
504,2,60,50500,27730
505,2,56,50600,27786
506,5,62,50700,27848
507,3,58,50800,27906
508,2,63,50900,27969
509,2,48,51000,28017
510,2,57,51100,28074
511,2,55,51200,28129
512,2,62,51300,28191
513,2,60,51400,28251
514,4,58,51500,28309
515,3,57,51600,28366
516,4,49,51700,28415
517,3,57,51800,28472
518,2,59,51900,28531
519,2,58,52000,28589
520,3,73,52100,28662
521,2,62,52200,28724
522,3,53,52300,28777
523,2,57,52400,28834
524,2,66,52500,28900
525,4,59,52600,28959
526,2,60,52700,29019
527,2,65,52800,29084
528,2,63,52900,29147
529,3,67,53000,29214
530,6,73,53100,29287
531,2,63,53200,29350
532,6,60,53300,29410
533,2,63,53400,29473
534,3,62,53500,29535
535,2,66,53600,29601
536,2,65,53700,29666
537,3,69,53800,29735
538,3,59,53900,29794
539,2,62,54000,29856
540,3,55,54100,29911
541,5,68,54200,29979
542,2,62,54300,30041
543,3,64,54400,30105
544,2,58,54500,30163
545,4,66,54600,30229
546,2,61,54700,30290
547,3,58,54800,30348
548,5,64,54900,30412
549,2,67,55000,30479
550,2,64,55100,30543
551,3,56,55200,30599
552,2,61,55300,30660
553,2,65,55400,30725
554,3,65,55500,30790
555,3,67,55600,30857
556,3,61,55700,30918
557,2,70,55800,30988
558,2,59,55900,31047
559,2,60,56000,31107
560,2,60,56100,31167
561,2,66,56200,31233
562,2,64,56300,31297
563,2,63,56400,31360
564,2,65,56500,31425
565,5,66,56600,31491
566,2,66,56700,31557
567,2,67,56800,31624
568,2,60,56900,31684
569,2,62,57000,31746
570,3,63,57100,31809
571,3,64,57200,31873
572,3,73,57300,31946
573,3,57,57400,32003
574,2,62,57500,32065
575,2,72,57600,32137
576,2,62,57700,32199
577,3,65,57800,32264
578,4,65,57900,32329
579,2,68,58000,32397
580,2,69,58100,32466
581,2,61,58200,32527
582,2,62,58300,32589
583,2,59,58400,32648
584,2,67,58500,32715
585,3,67,58600,32782
586,4,74,58700,32856
587,3,58,58800,32914
588,3,66,58900,32980
589,2,61,59000,33041
590,3,63,59100,33104
591,2,63,59200,33167
592,2,67,59300,33234
593,2,69,59400,33303
594,3,68,59500,33371
595,3,65,59600,33436
596,2,62,59700,33498
597,3,65,59800,33563
598,2,54,59900,33617
599,4,59,60000,33676
600,3,65,60100,33741
601,2,56,60200,33797
602,4,55,60300,33852
603,2,62,60400,33914
604,2,66,60500,33980
605,2,57,60600,34037
606,2,66,60700,34103
607,3,63,60800,34166
608,3,63,60900,34229
609,4,55,61000,34284
610,3,61,61100,34345
611,2,58,61200,34403
612,4,63,61300,34466
613,2,62,61400,34528
614,3,60,61500,34588
615,3,66,61600,34654
616,2,55,61700,34709
617,4,66,61800,34775
618,5,63,61900,34838
619,2,72,62000,34910
620,3,57,62100,34967
621,3,57,62200,35024
622,2,58,62300,35082
623,3,53,62400,35135
624,2,62,62500,35197
625,3,57,62600,35254
626,2,65,62700,35319
627,5,64,62800,35383
628,3,63,62900,35446
629,5,65,63000,35511
630,4,73,63100,35584
631,3,70,63200,35654
632,3,56,63300,35710
633,2,67,63400,35777
634,2,67,63500,35844
635,4,68,63600,35912
636,3,60,63700,35972
637,2,70,63800,36042
638,3,59,63900,36101
639,2,63,64000,36164
640,2,66,64100,36230
641,3,58,64200,36288
642,3,57,64300,36345
643,2,65,64400,36410
644,2,60,64500,36470
645,4,63,64600,36533
646,2,64,64700,36597
647,4,60,64800,36657
648,4,65,64900,36722
649,3,67,65000,36789
650,2,76,65100,36865
651,3,55,65200,36920
652,3,61,65300,36981
653,2,62,65400,37043
654,2,61,65500,37104
655,5,61,65600,37165
656,2,68,65700,37233
657,2,69,65800,37302
658,2,58,65900,37360
659,2,65,66000,37425
660,2,58,66100,37483
661,2,54,66200,37537
662,2,55,66300,37592
663,3,54,66400,37646
664,4,58,66500,37704
665,3,55,66600,37759
666,2,46,66700,37805
667,2,63,66800,37868
668,4,60,66900,37928
669,2,54,67000,37982
670,2,53,67100,38035
671,3,50,67200,38085
672,2,59,67300,38144
673,3,43,67400,38187
674,3,51,67500,38238
675,3,56,67600,38294
676,2,54,67700,38348
677,3,47,67800,38395
678,2,55,67900,38450
679,3,51,68000,38501
680,3,56,68100,38557
681,2,56,68200,38613
682,5,54,68300,38667
683,2,61,68400,38728
684,2,53,68500,38781
685,2,60,68600,38841
686,2,56,68700,38897
687,4,56,68800,38953
688,6,66,68900,39019
689,4,56,69000,39075
690,2,66,69100,39141
691,2,65,69200,39206
692,3,59,69300,39265
693,3,63,69400,39328
694,2,60,69500,39388
695,2,59,69600,39447
696,2,64,69700,39511
697,3,55,69800,39566
698,2,62,69900,39628
699,2,69,70000,39697
700,2,64,70100,39761
701,2,63,70200,39824
702,4,59,70300,39883
703,2,58,70400,39941
704,2,64,70500,40005
705,3,53,70600,40058
706,2,64,70700,40122
707,3,57,70800,40179
708,2,60,70900,40239
709,3,60,71000,40299
710,2,61,71100,40360
711,2,60,71200,40420
712,2,70,71300,40490
713,2,71,71400,40561
714,2,72,71500,40633
715,3,67,71600,40700
716,3,66,71700,40766
717,2,61,71800,40827
718,2,62,71900,40889
719,2,61,72000,40950
720,2,69,72100,41019
721,2,59,72200,41078
722,2,68,72300,41146
723,3,64,72400,41210
724,3,60,72500,41270
725,5,62,72600,41332
726,2,55,72700,41387
727,2,57,72800,41444
728,2,71,72900,41515
729,4,58,73000,41573
730,2,62,73100,41635
731,2,68,73200,41703
732,4,66,73300,41769
733,3,56,73400,41825
734,2,62,73500,41887
735,3,55,73600,41942
736,3,57,73700,41999
737,5,57,73800,42056
738,4,64,73900,42120
739,2,61,74000,42181
740,4,57,74100,42238
741,5,54,74200,42292
742,2,59,74300,42351
743,4,58,74400,42409
744,5,55,74500,42464
745,2,56,74600,42520
746,2,60,74700,42580
747,3,64,74800,42644
748,4,51,74900,42695
749,3,67,75000,42762
750,4,60,75100,42822
751,4,66,75200,42888
752,2,64,75300,42952
753,2,63,75400,43015
754,2,60,75500,43075
755,3,62,75600,43137
756,2,59,75700,43196
757,3,65,75800,43261
758,2,51,75900,43312
759,3,62,76000,43374
760,2,62,76100,43436
761,4,69,76200,43505
762,2,61,76300,43566
763,2,66,76400,43632
764,2,62,76500,43694
765,2,56,76600,43750
766,2,63,76700,43813
767,4,69,76800,43882
768,3,67,76900,43949
769,4,63,77000,44012
770,2,64,77100,44076
771,6,63,77200,44139
772,3,64,77300,44203
773,2,61,77400,44264
774,3,52,77500,44316
775,4,66,77600,44382
776,4,66,77700,44448
777,4,68,77800,44516
778,5,63,77900,44579
779,2,68,78000,44647
780,4,69,78100,44716
781,5,71,78200,44787
782,2,58,78300,44845
783,2,69,78400,44914
784,2,65,78500,44979
785,2,69,78600,45048
786,4,64,78700,45112
787,3,70,78800,45182
788,5,60,78900,45242
789,2,67,79000,45309
790,5,64,79100,45373
791,5,62,79200,45435
792,2,69,79300,45504
793,4,68,79400,45572
794,2,60,79500,45632
795,3,61,79600,45693
796,2,60,79700,45753
797,2,63,79800,45816
798,3,60,79900,45876
799,3,60,80000,45936
800,3,57,80100,45993
801,2,73,80200,46066
802,3,59,80300,46125
803,5,59,80400,46184
804,3,59,80500,46243
805,5,71,80600,46314
806,2,71,80700,46385
807,3,60,80800,46445
808,2,65,80900,46510
809,6,62,81000,46572
810,3,62,81100,46634
811,2,67,81200,46701
812,2,54,81300,46755
813,6,60,81400,46815
814,3,59,81500,46874
815,3,66,81600,46940
816,2,63,81700,47003
817,4,65,81800,47068
818,3,58,81900,47126
819,2,53,82000,47179
820,5,54,82100,47233
821,4,53,82200,47286
822,3,62,82300,47348
823,4,67,82400,47415
824,4,58,82500,47473
825,3,59,82600,47532
826,3,64,82700,47596
827,2,62,82800,47658
828,3,64,82900,47722
829,2,63,83000,47785
830,3,57,83100,47842
831,4,54,83200,47896
832,3,60,83300,47956
833,3,58,83400,48014
834,2,56,83500,48070
835,6,57,83600,48127
836,4,60,83700,48187
837,5,61,83800,48248
838,4,56,83900,48304
839,5,63,84000,48367
840,2,64,84100,48431
841,5,65,84200,48496
842,2,65,84300,48561
843,6,66,84400,48627
844,4,60,84500,48687
845,3,61,84600,48748
846,4,45,84700,48793
847,3,63,84800,48856
848,2,62,84900,48918
849,2,62,85000,48980
850,3,60,85100,49040
851,2,51,85200,49091
852,2,60,85300,49151
853,2,61,85400,49212
854,2,61,85500,49273
855,2,65,85600,49338
856,2,56,85700,49394
857,2,53,85800,49447
858,4,63,85900,49510
859,2,70,86000,49580
860,2,62,86100,49642
861,4,69,86200,49711
862,2,60,86300,49771
863,2,62,86400,49833
864,4,57,86500,49890
865,5,62,86600,49952
